date,county,state,fips,cases,deaths
2020-03-07,Bennington,Vermont,50003,1,0
2020-03-08,Bennington,Vermont,50003,1,0
2020-03-09,Bennington,Vermont,50003,1,0
2020-03-10,Bennington,Vermont,50003,1,0
2020-03-11,Bennington,Vermont,50003,1,0
2020-03-11,Chittenden,Vermont,50007,1,0
2020-03-12,Bennington,Vermont,50003,1,0
2020-03-12,Chittenden,Vermont,50007,1,0
2020-03-13,Bennington,Vermont,50003,1,0
2020-03-13,Chittenden,Vermont,50007,1,0
2020-03-14,Bennington,Vermont,50003,1,0
2020-03-14,Chittenden,Vermont,50007,1,0
2020-03-14,Washington,Vermont,50023,1,0
2020-03-14,Windsor,Vermont,50027,2,0
2020-03-15,Bennington,Vermont,50003,2,0
2020-03-15,Chittenden,Vermont,50007,2,0
2020-03-15,Washington,Vermont,50023,1,0
2020-03-15,Windsor,Vermont,50027,3,0
2020-03-16,Bennington,Vermont,50003,3,0
2020-03-16,Chittenden,Vermont,50007,4,0
2020-03-16,Orange,Vermont,50017,1,0
2020-03-16,Washington,Vermont,50023,1,0
2020-03-16,Windsor,Vermont,50027,3,0
2020-03-17,Bennington,Vermont,50003,3,0
2020-03-17,Chittenden,Vermont,50007,6,0
2020-03-17,Orange,Vermont,50017,1,0
2020-03-17,Washington,Vermont,50023,1,0
2020-03-17,Windsor,Vermont,50027,3,0
2020-03-18,Bennington,Vermont,50003,3,0
2020-03-18,Chittenden,Vermont,50007,11,0
2020-03-18,Orange,Vermont,50017,1,0
2020-03-18,Washington,Vermont,50023,1,0
2020-03-18,Windsor,Vermont,50027,3,0
2020-03-19,Bennington,Vermont,50003,4,0
2020-03-19,Chittenden,Vermont,50007,12,1
2020-03-19,Orange,Vermont,50017,2,0
2020-03-19,Washington,Vermont,50023,1,0
2020-03-19,Windsor,Vermont,50027,3,1
2020-03-20,Addison,Vermont,50001,1,0
2020-03-20,Bennington,Vermont,50003,4,0
2020-03-20,Chittenden,Vermont,50007,12,1
2020-03-20,Orange,Vermont,50017,3,0
2020-03-20,Rutland,Vermont,50021,1,0
2020-03-20,Washington,Vermont,50023,2,0
2020-03-20,Windsor,Vermont,50027,6,1
2020-03-21,Addison,Vermont,50001,3,0
2020-03-21,Bennington,Vermont,50003,4,0
2020-03-21,Chittenden,Vermont,50007,22,1
2020-03-21,Franklin,Vermont,50011,2,0
2020-03-21,Orange,Vermont,50017,3,0
2020-03-21,Rutland,Vermont,50021,3,0
2020-03-21,Washington,Vermont,50023,2,0
2020-03-21,Windham,Vermont,50025,2,0
2020-03-21,Windsor,Vermont,50027,8,1
2020-03-22,Addison,Vermont,50001,3,0
2020-03-22,Bennington,Vermont,50003,4,0
2020-03-22,Chittenden,Vermont,50007,22,1
2020-03-22,Franklin,Vermont,50011,2,0
2020-03-22,Orange,Vermont,50017,3,0
2020-03-22,Rutland,Vermont,50021,3,0
2020-03-22,Washington,Vermont,50023,2,0
2020-03-22,Windham,Vermont,50025,5,0
2020-03-22,Windsor,Vermont,50027,8,1
2020-03-23,Addison,Vermont,50001,3,0
2020-03-23,Bennington,Vermont,50003,4,0
2020-03-23,Chittenden,Vermont,50007,22,1
2020-03-23,Franklin,Vermont,50011,2,0
2020-03-23,Orange,Vermont,50017,3,0
2020-03-23,Rutland,Vermont,50021,3,0
